,Hora,Calefactor,Aire,Ventilador,Secadora,Lavatrastes,Estufa,Microondas,Lavadora,Refrigerador,Foco,Dia
566,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2861.7,0.0,24
567,15.0,0.0,0.0,0.0,0.0,0.0,1425.0,1082.43,895.5,2861.7,10.5,24
568,16.0,0.0,0.0,0.0,980.625,803.17,1425.0,1082.43,895.5,2861.7,0.0,24
569,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
570,18.0,0.0,0.0,0.0,0.0,803.17,0.0,0.0,0.0,0.0,10.5,24
571,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.43,0.0,2861.7,0.0,24
572,20.0,0.0,0.0,0.0,0.0,803.17,0.0,0.0,0.0,0.0,0.0,24
573,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,24
574,22.0,0.0,0.0,0.0,0.0,803.17,0.0,1082.43,0.0,0.0,0.0,24
575,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.5,0.0,10.5,24
576,0.0,0.0,0.0,88.82,0.0,0.0,1425.0,0.0,895.5,2861.7,10.5,25
577,1.0,0.0,0.0,88.82,0.0,0.0,0.0,0.0,895.5,0.0,10.5,25
578,2.0,0.0,0.0,88.82,0.0,0.0,0.0,0.0,0.0,2861.7,0.0,25
579,3.0,0.0,0.0,0.0,0.0,0.0,1425.0,0.0,895.5,2861.7,10.5,25
580,4.0,0.0,0.0,88.82,0.0,0.0,1425.0,1082.43,0.0,0.0,0.0,25
581,5.0,0.0,0.0,88.82,0.0,0.0,1425.0,1082.43,895.5,0.0,0.0,25
582,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
583,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
584,8.0,8.0,0.0,0.0,0.0,803.17,1425.0,1082.43,0.0,0.0,0.0,25
585,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2861.7,10.5,25
586,10.0,0.0,0.0,88.82,0.0,0.0,0.0,0.0,0.0,2861.7,0.0,25
587,11.0,0.0,0.0,88.82,0.0,0.0,1425.0,1082.43,0.0,0.0,0.0,25
588,12.0,0.0,0.0,0.0,0.0,0.0,1425.0,0.0,895.5,0.0,10.5,25
589,13.0,0.0,1496.34,0.0,0.0,803.17,0.0,0.0,0.0,0.0,0.0,25
590,14.0,0.0,1496.34,0.0,980.625,803.17,1425.0,1082.43,0.0,2861.7,10.5,25
591,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
592,16.0,8.0,0.0,0.0,0.0,0.0,0.0,1082.43,895.5,2861.7,0.0,25
593,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
594,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,895.5,0.0,0.0,25
595,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
596,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
597,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.43,895.5,0.0,0.0,25
598,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2861.7,0.0,25
599,23.0,0.0,0.0,0.0,0.0,0.0,1425.0,0.0,0.0,0.0,0.0,25
600,0.0,0.0,0.0,0.0,0.0,0.0,1425.0,0.0,0.0,2861.7,10.5,26
601,1.0,0.0,0.0,0.0,0.0,0.0,1425.0,0.0,0.0,0.0,0.0,26
602,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.43,0.0,0.0,0.0,26
603,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.5,0.0,0.0,26
604,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
605,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
606,6.0,0.0,0.0,0.0,0.0,803.17,1425.0,0.0,0.0,0.0,10.5,26
607,7.0,0.0,0.0,0.0,0.0,803.17,0.0,1082.43,895.5,2861.7,10.5,26
608,8.0,0.0,0.0,0.0,980.625,803.17,1425.0,0.0,0.0,2861.7,10.5,26
609,9.0,0.0,0.0,0.0,0.0,803.17,0.0,0.0,895.5,0.0,0.0,26
610,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
611,11.0,0.0,0.0,88.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
612,12.0,8.0,1496.34,0.0,0.0,0.0,0.0,0.0,895.5,0.0,0.0,26
613,13.0,8.0,1496.34,0.0,0.0,0.0,0.0,0.0,895.5,2861.7,0.0,26
614,14.0,8.0,1496.34,0.0,0.0,803.17,1425.0,0.0,895.5,2861.7,0.0,26
615,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
616,16.0,0.0,1496.34,0.0,0.0,803.17,0.0,1082.43,895.5,0.0,0.0,26
617,17.0,0.0,1496.34,0.0,0.0,0.0,0.0,0.0,0.0,2861.7,10.5,26
618,18.0,0.0,1496.34,0.0,0.0,803.17,0.0,0.0,0.0,0.0,0.0,26
619,19.0,0.0,0.0,0.0,0.0,803.17,1425.0,1082.43,0.0,0.0,0.0,26
620,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
621,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
622,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
623,23.0,0.0,0.0,0.0,0.0,803.17,1425.0,0.0,0.0,2861.7,0.0,26
624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
625,1.0,0.0,0.0,0.0,0.0,803.17,1425.0,0.0,0.0,0.0,0.0,27
626,2.0,0.0,0.0,0.0,0.0,803.17,1425.0,1082.43,0.0,0.0,0.0,27
627,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.43,895.5,2861.7,0.0,27
628,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.5,0.0,10.5,27
629,5.0,0.0,0.0,0.0,0.0,803.17,0.0,0.0,895.5,2861.7,0.0,27
630,6.0,0.0,0.0,0.0,0.0,0.0,1425.0,1082.43,0.0,0.0,0.0,27
631,7.0,0.0,0.0,88.82,0.0,803.17,1425.0,1082.43,0.0,0.0,0.0,27
632,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
633,9.0,0.0,0.0,88.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
634,10.0,0.0,0.0,88.82,0.0,0.0,0.0,1082.43,895.5,0.0,0.0,27
635,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.5,0.0,10.5,27
636,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2861.7,0.0,27
637,13.0,0.0,0.0,0.0,0.0,803.17,0.0,1082.43,0.0,0.0,10.5,27
638,14.0,0.0,0.0,0.0,0.0,803.17,1425.0,1082.43,0.0,2861.7,0.0,27
639,15.0,0.0,1496.34,88.82,0.0,803.17,0.0,0.0,0.0,0.0,0.0,27
640,16.0,0.0,1496.34,88.82,980.625,0.0,0.0,0.0,0.0,0.0,0.0,27
641,17.0,8.0,1496.34,88.82,0.0,0.0,0.0,0.0,895.5,2861.7,10.5,27
642,18.0,8.0,0.0,0.0,0.0,803.17,1425.0,0.0,895.5,2861.7,10.5,27
643,19.0,8.0,0.0,0.0,0.0,0.0,1425.0,1082.43,0.0,0.0,0.0,27
644,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
645,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,27
646,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
647,23.0,0.0,0.0,88.82,0.0,0.0,0.0,0.0,895.5,2861.7,0.0,27
648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.5,0.0,0.0,28
649,1.0,0.0,0.0,0.0,0.0,803.17,1425.0,0.0,0.0,2861.7,10.5,28
650,2.0,0.0,0.0,0.0,0.0,0.0,1425.0,1082.43,0.0,0.0,10.5,28
651,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,28
652,4.0,0.0,0.0,0.0,0.0,803.17,1425.0,1082.43,0.0,0.0,10.5,28
653,5.0,0.0,0.0,0.0,980.625,0.0,0.0,0.0,0.0,0.0,10.5,28
654,6.0,0.0,0.0,0.0,0.0,803.17,1425.0,0.0,895.5,2861.7,0.0,28
655,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
656,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
657,9.0,0.0,0.0,0.0,0.0,803.17,0.0,1082.43,0.0,0.0,0.0,28
658,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
659,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,895.5,2861.7,10.5,28
660,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
661,13.0,8.0,0.0,0.0,0.0,803.17,1425.0,1082.43,0.0,0.0,0.0,28
662,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.5,0.0,0.0,28
663,15.0,0.0,0.0,0.0,0.0,803.17,1425.0,0.0,0.0,0.0,0.0,28
664,16.0,0.0,1496.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
665,17.0,0.0,1496.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,28
666,18.0,0.0,1496.34,88.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
667,19.0,8.0,1496.34,0.0,0.0,803.17,0.0,0.0,0.0,0.0,0.0,28
668,20.0,8.0,0.0,0.0,980.625,0.0,0.0,0.0,895.5,0.0,10.5,28
669,21.0,8.0,0.0,0.0,0.0,803.17,0.0,1082.43,0.0,0.0,0.0,28
670,22.0,8.0,0.0,0.0,0.0,803.17,0.0,0.0,0.0,2861.7,10.5,28
671,23.0,0.0,0.0,0.0,0.0,0.0,1425.0,1082.43,895.5,2861.7,10.5,28
672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
673,1.0,0.0,0.0,0.0,0.0,0.0,1425.0,1082.43,0.0,2861.7,10.5,29
674,2.0,0.0,0.0,0.0,0.0,803.17,0.0,1082.43,0.0,0.0,10.5,29
675,3.0,0.0,0.0,0.0,0.0,803.17,1425.0,0.0,0.0,2861.7,0.0,29
676,4.0,0.0,1496.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
677,5.0,0.0,1496.34,0.0,0.0,0.0,0.0,1082.43,0.0,0.0,0.0,29
678,6.0,0.0,1496.34,0.0,0.0,803.17,1425.0,0.0,0.0,0.0,0.0,29
679,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
680,8.0,0.0,0.0,88.82,0.0,0.0,0.0,0.0,0.0,2861.7,10.5,29
681,9.0,0.0,0.0,88.82,0.0,0.0,0.0,0.0,0.0,2861.7,0.0,29
682,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
683,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,29
684,12.0,8.0,0.0,0.0,0.0,803.17,1425.0,0.0,895.5,0.0,10.5,29
685,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,895.5,0.0,10.5,29
686,14.0,0.0,0.0,0.0,0.0,0.0,1425.0,1082.43,0.0,0.0,0.0,29
687,15.0,0.0,0.0,0.0,980.625,0.0,0.0,0.0,0.0,0.0,0.0,29
688,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
689,17.0,0.0,0.0,0.0,0.0,803.17,0.0,1082.43,0.0,0.0,0.0,29
690,18.0,0.0,0.0,88.82,0.0,0.0,1425.0,1082.43,895.5,2861.7,10.5,29
691,19.0,0.0,0.0,88.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
692,20.0,0.0,0.0,0.0,0.0,803.17,1425.0,0.0,0.0,0.0,10.5,29
693,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
694,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
695,23.0,0.0,1496.34,0.0,0.0,0.0,1425.0,0.0,0.0,0.0,0.0,29
696,0.0,0.0,0.0,0.0,0.0,803.17,1425.0,1082.43,895.5,0.0,0.0,30
697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
698,2.0,0.0,0.0,0.0,0.0,0.0,1425.0,0.0,0.0,2861.7,0.0,30
699,3.0,0.0,0.0,88.82,0.0,803.17,0.0,0.0,895.5,0.0,10.5,30
700,4.0,0.0,0.0,88.82,0.0,0.0,1425.0,0.0,895.5,0.0,10.5,30
701,5.0,0.0,0.0,0.0,0.0,803.17,0.0,1082.43,0.0,2861.7,10.5,30
702,6.0,0.0,0.0,0.0,0.0,803.17,1425.0,0.0,0.0,2861.7,10.5,30
703,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.43,0.0,0.0,0.0,30
704,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
705,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
706,10.0,0.0,1496.34,0.0,0.0,0.0,0.0,0.0,895.5,0.0,0.0,30
707,11.0,0.0,1496.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
708,12.0,0.0,1496.34,0.0,0.0,803.17,1425.0,0.0,0.0,2861.7,10.5,30
709,13.0,8.0,0.0,0.0,980.625,0.0,0.0,0.0,895.5,0.0,10.5,30
710,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,895.5,0.0,0.0,30
711,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
712,16.0,0.0,0.0,0.0,0.0,803.17,1425.0,1082.43,895.5,2861.7,0.0,30
713,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
714,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
715,19.0,0.0,0.0,0.0,0.0,803.17,1425.0,1082.43,895.5,0.0,0.0,30
716,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2861.7,10.5,30
717,21.0,0.0,0.0,0.0,0.0,803.17,0.0,0.0,0.0,0.0,0.0,30
718,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
719,23.0,0.0,0.0,88.82,0.0,803.17,1425.0,1082.43,895.5,2861.7,10.5,30
720,0.0,8.0,0.0,0.0,980.625,803.17,0.0,0.0,0.0,0.0,0.0,31
721,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2861.7,0.0,31
722,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,895.5,2861.7,10.5,31
723,3.0,0.0,0.0,88.82,0.0,0.0,0.0,0.0,0.0,2861.7,0.0,31
724,4.0,0.0,0.0,88.82,0.0,0.0,0.0,0.0,895.5,0.0,10.5,31
725,5.0,0.0,0.0,0.0,0.0,803.17,0.0,1082.43,0.0,2861.7,10.5,31
726,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.5,0.0,10.5,31
727,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
728,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
729,9.0,0.0,1496.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
730,10.0,0.0,1496.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
731,11.0,0.0,1496.34,0.0,0.0,803.17,1425.0,1082.43,0.0,0.0,0.0,31
732,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
733,13.0,0.0,0.0,0.0,0.0,803.17,0.0,1082.43,895.5,0.0,10.5,31
734,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.43,0.0,2861.7,10.5,31
735,15.0,0.0,0.0,0.0,0.0,803.17,0.0,0.0,0.0,0.0,0.0,31
736,16.0,0.0,0.0,0.0,0.0,0.0,1425.0,0.0,0.0,0.0,10.5,31
737,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
738,18.0,0.0,0.0,0.0,0.0,0.0,1425.0,0.0,895.5,0.0,10.5,31
739,19.0,0.0,0.0,0.0,0.0,0.0,1425.0,1082.43,0.0,0.0,10.5,31
740,20.0,0.0,0.0,0.0,980.625,0.0,1425.0,1082.43,0.0,0.0,0.0,31
741,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
742,22.0,8.0,0.0,88.82,0.0,0.0,1425.0,0.0,0.0,0.0,0.0,31
743,23.0,8.0,1496.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
